district_id,month,elevation_m,slope_risk,flood_susceptibility,landslide_susceptibility,temp_celsius,humidity_percent,wind_kmh,rainfall_24h_mm,rainfall_48h_mm,rainfall_72h_mm,seasonal_rainfall_avg_mm,landslide_occurred,flood_occurred,road_blocked,disruption_severity
west_khasi,4,1391.0,71.4,0.25,0.75,33.1,81.5,11.4,1.5,1.7,2.3,280.0,0,0,0,11.8
kamrup,6,57.0,17.7,0.7,0.1,34.3,66.9,3.7,13.5,17.5,19.7,396.0,1,1,0,41.8
sonitpur,12,153.0,7.1,0.6,0.15,23.2,85.8,8.3,0.4,0.8,0.6,17.0,0,0,0,0.0
papum_pare,6,386.0,38.1,0.5,0.4,29.0,60.8,12.9,58.6,72.8,133.1,506.0,1,1,1,92.6
cachar,3,-14.0,12.8,0.65,0.2,31.8,78.1,19.2,5.3,5.8,10.4,110.0,0,0,0,14.1
kamrup,5,29.0,2.8,0.7,0.1,20.7,87.9,5.6,12.7,26.6,21.5,252.0,0,1,0,20.1
kohima,12,1383.0,66.4,0.15,0.85,27.3,78.3,0.5,2.1,1.9,1.7,19.0,0,0,0,10.4
cachar,12,67.0,17.6,0.65,0.2,32.3,64.6,2.4,1.2,2.7,2.5,22.0,0,0,0,5.4
kohima,8,1408.0,67.7,0.15,0.85,23.9,89.4,3.0,24.5,55.8,96.8,418.0,1,1,1,86.2
aizawl,1,1098.0,81.9,0.1,0.8,31.2,92.5,5.7,1.0,2.4,2.7,40.0,0,0,0,2.0
sonitpur,1,65.0,19.4,0.6,0.15,31.3,82.7,22.4,1.5,3.2,3.1,34.0,0,1,1,21.5
east_khasi,4,1616.0,59.7,0.2,0.7,21.1,73.7,14.0,51.3,65.5,128.9,220.0,1,0,1,79.8
cachar,9,-9.0,17.0,0.65,0.2,26.0,61.0,1.0,15.0,18.3,20.8,330.0,0,1,1,82.5
west_tripura,10,-61.0,6.2,0.75,0.05,34.9,80.2,11.5,6.0,5.8,9.9,126.0,0,1,1,51.8
imphal_west,7,740.0,47.7,0.35,0.5,24.3,86.9,2.6,8.8,21.0,17.3,375.0,1,1,0,49.0
sonitpur,5,126.0,19.3,0.6,0.15,28.1,78.8,29.1,9.5,20.6,23.3,238.0,1,0,0,23.5
dima_hasao,5,960.0,66.1,0.3,0.8,20.2,92.6,8.2,5.5,8.3,8.4,350.0,1,0,1,51.1
sonitpur,1,55.0,21.1,0.6,0.15,23.1,77.5,2.9,4.2,6.2,7.6,34.0,0,0,0,1.8
dima_hasao,7,1018.0,66.6,0.3,0.8,32.6,63.9,4.3,35.5,63.5,90.1,625.0,1,1,1,96.3
papum_pare,10,456.0,45.9,0.5,0.4,26.8,62.4,4.4,1.4,3.0,2.5,138.0,0,0,0,21.0
kohima,2,1409.0,69.7,0.15,0.85,33.9,80.0,7.7,5.4,5.7,4.2,57.0,0,0,0,9.0
sonitpur,8,6.0,12.8,0.6,0.15,31.0,71.2,0.2,3.1,3.2,3.1,374.0,0,0,0,34.1
aizawl,9,1113.0,64.4,0.1,0.8,21.2,67.5,6.4,4.2,3.7,7.1,300.0,1,0,0,39.2
kamrup,11,51.0,20.4,0.7,0.1,33.1,72.4,1.4,0.5,0.7,1.0,36.0,0,0,0,2.4
imphal_west,10,853.0,47.4,0.35,0.5,25.7,75.5,6.9,1.6,3.6,5.3,90.0,0,0,0,23.8
dima_hasao,12,1029.0,71.2,0.3,0.8,26.1,84.5,8.2,1.2,2.3,3.2,25.0,0,0,0,0.8
cachar,5,-39.0,27.5,0.65,0.2,28.0,96.9,4.5,4.3,3.4,4.9,308.0,1,0,1,42.1
dimapur,1,125.0,23.7,0.4,0.2,32.9,76.9,3.4,1.5,3.0,3.9,32.0,0,0,0,1.8
aizawl,6,1146.0,79.9,0.1,0.8,32.3,79.5,15.6,8.3,20.0,36.1,440.0,1,1,0,44.8
dima_hasao,10,961.0,64.5,0.3,0.8,20.9,84.0,0.9,5.1,4.4,7.4,150.0,1,1,0,28.7
dimapur,3,130.0,29.4,0.4,0.2,27.5,69.4,37.8,2.8,4.4,3.7,80.0,0,0,0,9.3
papum_pare,11,338.0,48.2,0.5,0.4,31.4,71.9,0.9,0.5,0.6,0.8,46.0,0,0,0,0.1
sonitpur,9,62.0,17.6,0.6,0.15,34.3,90.0,12.9,3.0,4.2,4.7,255.0,0,1,1,55.7
west_khasi,2,1385.0,55.7,0.25,0.75,23.4,97.7,11.3,4.5,8.6,7.1,84.0,0,0,0,0.1
imphal_west,9,756.0,47.0,0.35,0.5,21.1,77.7,0.1,9.6,13.1,23.1,225.0,0,0,0,44.0
imphal_west,9,820.0,53.4,0.35,0.5,21.2,81.6,16.8,1.0,1.8,3.1,225.0,0,0,0,39.3
imphal_west,1,826.0,51.7,0.35,0.5,24.0,70.7,3.0,1.8,4.5,3.2,30.0,0,0,0,0.0
dimapur,8,174.0,25.4,0.4,0.2,31.0,93.3,19.1,5.1,6.3,9.5,352.0,0,0,0,38.3
kamrup,11,72.0,11.4,0.7,0.1,23.0,64.7,16.4,0.2,0.4,0.4,36.0,0,0,0,0.0
dimapur,6,178.0,17.8,0.4,0.2,22.2,97.0,5.1,18.6,18.7,17.4,352.0,1,1,1,61.5
east_khasi,12,1518.0,51.3,0.2,0.7,24.7,83.7,33.0,0.2,0.3,0.6,22.0,0,0,0,8.9
kamrup,6,60.0,6.2,0.7,0.1,20.2,86.6,6.1,6.5,7.0,8.7,396.0,1,1,0,30.4
sonitpur,6,27.0,12.4,0.6,0.15,26.9,75.5,3.7,38.1,35.1,64.6,374.0,1,1,1,94.5
dima_hasao,12,966.0,69.2,0.3,0.8,25.8,89.7,3.7,2.0,2.5,3.7,25.0,0,0,0,10.0
papum_pare,11,362.0,34.1,0.5,0.4,29.1,63.9,2.9,6.9,11.3,14.7,46.0,1,0,0,6.3
sonitpur,10,92.0,10.2,0.6,0.15,33.8,81.0,11.9,7.4,16.4,17.7,102.0,0,1,1,48.0
west_tripura,6,43.0,13.9,0.75,0.05,33.7,61.4,19.4,42.1,70.5,83.9,462.0,1,1,0,72.8
cachar,1,4.0,15.0,0.65,0.2,30.5,95.2,5.9,1.4,2.9,5.1,44.0,0,0,0,0.0
west_khasi,9,1330.0,65.6,0.25,0.75,28.5,67.0,11.4,47.2,43.4,85.6,420.0,1,1,1,100.0
west_khasi,11,1354.0,64.7,0.25,0.75,33.6,63.0,5.6,0.3,0.3,0.3,56.0,0,0,0,0.7
cachar,11,-47.0,19.1,0.65,0.2,22.6,81.9,27.1,1.1,2.1,2.5,44.0,0,0,0,3.1
kohima,12,1395.0,65.6,0.15,0.85,23.6,60.3,2.2,1.5,1.7,2.5,19.0,0,0,0,0.0
kohima,11,1484.0,68.2,0.15,0.85,21.2,73.7,19.8,0.2,0.2,0.3,38.0,0,0,0,2.3
cachar,3,-59.0,25.2,0.65,0.2,26.3,90.0,24.8,0.4,0.4,0.6,110.0,0,0,0,1.6
sonitpur,12,95.0,16.8,0.6,0.15,34.1,60.7,33.6,1.3,1.6,1.5,17.0,0,0,0,0.7
kohima,1,1428.0,76.4,0.15,0.85,18.3,62.4,1.0,1.7,2.3,3.6,38.0,0,0,0,0.0
east_khasi,4,1495.0,59.9,0.2,0.7,18.4,65.8,9.9,5.8,9.8,8.6,220.0,1,0,1,46.8
kamrup,4,53.0,18.6,0.7,0.1,28.0,68.5,18.8,9.5,13.9,21.8,180.0,0,0,0,23.3
kamrup,6,66.0,14.6,0.7,0.1,34.4,72.3,16.0,12.7,26.5,48.9,396.0,1,1,0,41.0
east_khasi,9,1498.0,57.6,0.2,0.7,20.1,72.4,8.3,2.6,4.9,7.2,330.0,0,1,1,69.7
dimapur,9,174.0,23.5,0.4,0.2,34.3,74.9,5.4,4.0,3.3,4.6,240.0,0,0,0,36.9
kohima,5,1464.0,62.1,0.15,0.85,23.2,89.8,3.5,16.0,32.8,35.3,266.0,0,1,0,28.5
kamrup,11,58.0,14.0,0.7,0.1,24.0,62.4,42.7,1.4,1.8,2.0,36.0,0,0,0,1.7
dima_hasao,5,930.0,64.6,0.3,0.8,19.9,85.0,3.3,19.6,40.0,63.9,350.0,1,0,0,34.3
west_khasi,1,1407.0,54.3,0.25,0.75,23.9,86.8,7.7,0.2,0.3,0.5,56.0,0,0,0,0.0
papum_pare,6,376.0,43.3,0.5,0.4,32.8,75.6,1.9,3.8,4.1,6.3,506.0,0,0,0,36.1
east_khasi,2,1586.0,52.4,0.2,0.7,23.3,93.1,1.9,0.2,0.4,0.5,66.0,1,0,0,0.0
west_khasi,7,1319.0,58.6,0.25,0.75,28.0,62.9,3.0,94.2,215.8,240.6,700.0,1,1,1,92.9
dimapur,12,189.0,13.4,0.4,0.2,25.1,62.3,6.7,2.8,3.6,5.5,16.0,0,0,0,6.9
kohima,7,1425.0,73.2,0.15,0.85,28.9,77.4,20.0,34.6,75.4,132.4,475.0,1,1,1,91.8
west_khasi,3,1414.0,56.7,0.25,0.75,25.5,79.7,7.4,4.7,9.4,18.5,140.0,1,1,1,42.8
kohima,12,1453.0,69.5,0.15,0.85,33.2,95.3,37.3,0.1,0.2,0.2,19.0,0,0,0,10.7
kohima,6,1441.0,68.0,0.15,0.85,25.2,97.8,1.0,2.1,1.9,3.1,418.0,0,0,0,44.7
imphal_west,5,785.0,56.4,0.35,0.5,19.4,76.4,17.6,3.7,9.0,8.0,210.0,0,1,0,21.1
sonitpur,12,152.0,5.3,0.6,0.15,21.3,67.7,2.1,0.5,0.5,0.6,17.0,0,0,0,1.8
dimapur,2,189.0,21.4,0.4,0.2,29.7,62.6,19.7,2.8,5.4,7.0,48.0,0,1,1,31.1
dimapur,10,145.0,27.9,0.4,0.2,20.6,84.7,0.9,0.0,0.0,0.1,96.0,0,1,1,31.9
cachar,9,71.0,21.7,0.65,0.2,24.7,84.8,5.8,3.8,4.6,4.5,330.0,1,1,0,32.8
east_khasi,6,1486.0,54.0,0.2,0.7,25.0,74.1,3.5,21.1,52.4,97.0,484.0,1,1,0,56.7
sonitpur,2,24.0,13.8,0.6,0.15,21.1,65.4,29.0,1.2,1.9,2.1,51.0,0,0,0,0.0
west_khasi,11,1381.0,58.4,0.25,0.75,34.7,72.5,20.9,1.2,1.2,1.5,56.0,0,0,0,8.6
east_khasi,5,1605.0,55.7,0.2,0.7,31.3,93.2,12.3,69.8,147.2,287.1,308.0,1,1,0,65.7
kohima,10,1464.0,75.3,0.15,0.85,23.1,65.7,17.7,0.2,0.5,0.7,114.0,0,0,0,22.4
west_tripura,7,-11.0,7.6,0.75,0.05,28.7,79.2,7.5,0.2,0.5,0.4,525.0,1,0,0,29.3
cachar,12,94.0,20.3,0.65,0.2,28.4,68.5,9.5,0.6,1.1,1.9,22.0,0,0,0,6.4
kohima,6,1449.0,65.7,0.15,0.85,19.7,74.5,14.7,63.1,108.2,170.2,418.0,1,1,1,100.0
kohima,1,1421.0,65.6,0.15,0.85,23.5,76.1,1.6,1.1,2.1,2.4,38.0,0,0,0,8.2
west_tripura,6,-56.0,0.9,0.75,0.05,20.9,78.0,35.5,18.2,44.0,81.6,462.0,1,1,0,53.9
aizawl,7,1147.0,78.9,0.1,0.8,23.3,94.4,8.8,1.0,2.5,2.9,500.0,0,1,0,37.9
east_khasi,11,1485.0,55.6,0.2,0.7,34.5,70.0,2.4,1.1,1.8,3.5,44.0,1,0,1,25.4
kamrup,2,64.0,11.5,0.7,0.1,32.8,88.4,2.5,4.9,5.6,6.3,54.0,0,0,0,1.1
papum_pare,11,324.0,39.8,0.5,0.4,33.3,61.9,7.4,1.0,1.5,2.6,46.0,0,0,0,5.6
dimapur,6,180.0,25.9,0.4,0.2,24.7,66.5,6.8,24.9,24.3,24.3,352.0,1,0,0,59.1
imphal_west,12,854.0,49.1,0.35,0.5,23.9,75.2,4.5,1.6,1.8,2.4,15.0,0,0,0,10.5
papum_pare,3,289.0,39.7,0.5,0.4,32.7,72.4,4.0,0.9,1.7,1.8,115.0,0,0,0,4.5
kamrup,3,77.0,14.9,0.7,0.1,29.1,71.7,1.4,3.3,6.1,8.8,90.0,0,0,0,13.2
aizawl,11,1145.0,77.2,0.1,0.8,26.0,91.5,6.0,0.1,0.2,0.1,40.0,0,0,0,4.9
kohima,1,1420.0,68.1,0.15,0.85,23.7,97.5,7.4,1.4,3.2,3.7,38.0,0,0,0,10.3
cachar,2,-14.0,15.9,0.65,0.2,28.0,63.4,13.2,1.4,3.6,3.3,66.0,0,0,0,16.8
dima_hasao,11,971.0,67.8,0.3,0.8,22.3,63.4,3.2,1.3,3.1,2.8,50.0,0,0,0,0.0
west_khasi,6,1415.0,67.7,0.25,0.75,27.1,93.6,2.9,56.7,110.6,177.8,616.0,1,1,1,97.2
dimapur,10,167.0,20.9,0.4,0.2,26.8,72.6,3.2,2.2,5.1,6.7,96.0,0,0,0,19.3
kamrup,10,93.0,20.0,0.7,0.1,29.9,84.3,7.6,1.1,1.4,1.7,108.0,0,0,0,19.8
cachar,11,-22.0,25.3,0.65,0.2,27.3,68.3,7.8,4.7,8.7,15.3,44.0,0,0,0,0.0
kohima,6,1386.0,73.4,0.15,0.85,23.6,80.4,1.5,86.8,193.5,334.0,418.0,1,1,1,100.0
west_khasi,8,1316.0,62.8,0.25,0.75,31.5,66.5,0.4,21.3,48.7,40.9,616.0,1,0,0,63.4
sonitpur,10,106.0,13.6,0.6,0.15,34.2,74.1,17.7,0.9,1.3,2.2,102.0,0,1,0,11.6
cachar,9,90.0,29.7,0.65,0.2,28.9,97.8,0.1,2.3,3.4,3.3,330.0,0,1,0,23.9
west_khasi,7,1407.0,58.9,0.25,0.75,27.4,71.7,7.6,2.0,3.0,2.3,700.0,1,0,1,54.3
west_khasi,11,1304.0,62.4,0.25,0.75,26.8,95.4,26.9,6.9,15.6,22.6,56.0,0,1,1,33.1
east_khasi,4,1478.0,53.5,0.2,0.7,19.9,76.5,6.1,9.9,21.5,27.0,220.0,0,0,0,27.6
sonitpur,1,89.0,19.9,0.6,0.15,31.1,79.6,9.4,1.3,2.2,2.8,34.0,0,0,0,0.0
west_tripura,3,78.0,0.0,0.75,0.05,32.6,93.0,6.4,21.0,23.9,18.7,105.0,0,0,0,5.0
kohima,9,1429.0,77.5,0.15,0.85,34.3,93.4,8.7,9.3,21.0,39.2,285.0,1,0,1,77.0
dimapur,9,131.0,28.9,0.4,0.2,21.6,91.8,3.4,5.4,10.1,16.0,240.0,0,0,0,27.7
sonitpur,5,-4.0,14.5,0.6,0.15,27.5,71.0,17.6,33.5,34.9,27.6,238.0,0,1,0,31.1
east_khasi,12,1488.0,45.1,0.2,0.7,23.7,60.1,3.7,0.5,0.4,0.6,22.0,0,0,0,0.0
kohima,4,1532.0,67.1,0.15,0.85,26.8,90.8,5.6,9.5,20.5,26.4,190.0,1,0,1,48.1
aizawl,5,1133.0,71.6,0.1,0.8,31.6,89.9,4.5,6.2,7.4,10.8,280.0,1,0,0,24.6
west_tripura,8,30.0,13.7,0.75,0.05,32.7,79.2,11.5,32.0,36.2,47.4,462.0,1,1,1,100.0
dima_hasao,2,860.0,69.5,0.3,0.8,20.1,76.0,2.2,0.2,0.3,0.4,75.0,0,0,0,0.0
cachar,2,147.0,12.8,0.65,0.2,18.6,91.1,2.2,0.1,0.2,0.3,66.0,0,0,0,3.5
kohima,3,1391.0,72.7,0.15,0.85,19.3,62.6,7.7,3.0,2.9,5.0,95.0,0,0,0,2.3
west_tripura,8,-68.0,9.5,0.75,0.05,26.6,61.2,0.7,29.0,63.2,81.4,462.0,1,1,1,100.0
sonitpur,11,130.0,13.1,0.6,0.15,30.6,94.5,25.4,0.8,1.6,2.2,34.0,0,0,0,17.7
west_khasi,11,1373.0,62.9,0.25,0.75,26.5,81.3,4.1,0.4,0.6,0.5,56.0,0,0,0,1.4
west_khasi,12,1381.0,58.7,0.25,0.75,18.8,76.8,6.0,0.6,0.6,1.2,28.0,0,0,0,0.0
sonitpur,9,81.0,22.9,0.6,0.15,32.2,83.1,4.9,11.4,23.0,42.7,255.0,0,1,0,44.8
imphal_west,5,874.0,57.3,0.35,0.5,35.0,78.7,2.3,4.2,6.4,9.4,210.0,1,0,0,32.0
east_khasi,3,1560.0,58.2,0.2,0.7,24.4,88.9,6.0,1.6,2.3,4.5,110.0,0,0,0,0.0
west_tripura,12,15.0,10.3,0.75,0.05,21.0,61.9,11.5,0.5,1.1,1.7,21.0,0,0,0,0.0
west_tripura,11,32.0,7.9,0.75,0.05,27.6,79.2,2.3,0.4,0.5,0.5,42.0,0,0,0,0.0
cachar,6,7.0,21.1,0.65,0.2,19.4,89.4,1.1,28.2,35.6,63.5,484.0,1,1,1,98.9
imphal_west,4,674.0,47.2,0.35,0.5,33.6,83.1,16.5,7.8,18.7,14.1,150.0,0,0,0,31.1
sonitpur,4,77.0,19.4,0.6,0.15,24.0,78.8,20.4,7.4,7.8,9.9,170.0,0,0,0,20.4
cachar,4,10.0,17.0,0.65,0.2,25.5,60.6,1.6,1.7,3.2,3.2,220.0,1,0,1,36.4
kohima,1,1414.0,71.6,0.15,0.85,28.4,61.1,26.9,5.5,13.2,13.1,38.0,0,0,0,4.2
west_khasi,9,1364.0,58.3,0.25,0.75,20.0,69.3,1.1,23.3,37.2,44.6,420.0,1,1,1,83.2
aizawl,6,1130.0,85.6,0.1,0.8,23.2,81.2,11.1,11.2,20.3,27.2,440.0,1,1,1,74.9
kohima,9,1486.0,73.9,0.15,0.85,25.1,82.2,1.6,28.7,65.9,52.2,285.0,1,1,1,93.3
cachar,10,-36.0,22.9,0.65,0.2,27.7,61.4,7.2,14.8,13.3,19.6,132.0,1,0,0,29.1
sonitpur,2,93.0,13.1,0.6,0.15,34.7,94.6,0.3,5.0,6.9,7.2,51.0,0,0,0,5.7
east_khasi,7,1542.0,59.3,0.2,0.7,29.9,98.0,12.4,109.9,220.8,274.7,550.0,1,1,1,96.8
west_tripura,12,-113.0,14.4,0.75,0.05,28.2,69.8,4.1,0.7,1.4,1.5,21.0,0,0,0,4.2
kohima,9,1395.0,63.4,0.15,0.85,30.7,71.6,30.3,22.0,23.9,20.1,285.0,1,0,1,88.3
dimapur,7,15.0,26.9,0.4,0.2,26.7,60.4,11.2,2.5,2.8,4.7,400.0,1,0,0,26.5
aizawl,2,1239.0,73.1,0.1,0.8,31.9,94.7,2.3,0.8,1.0,1.2,60.0,0,0,0,6.4
cachar,6,69.0,18.4,0.65,0.2,31.0,65.1,0.9,16.2,24.0,41.7,484.0,0,1,0,58.1
papum_pare,2,401.0,40.6,0.5,0.4,32.7,95.7,49.2,0.4,0.4,0.5,69.0,0,0,0,0.2
kohima,8,1442.0,68.4,0.15,0.85,25.8,74.3,8.6,52.1,82.8,69.1,418.0,1,1,1,100.0
papum_pare,9,385.0,37.4,0.5,0.4,18.6,79.6,2.2,5.2,11.3,11.9,345.0,0,0,0,43.9
west_khasi,3,1397.0,53.0,0.25,0.75,32.1,81.8,6.3,11.3,21.3,33.5,140.0,0,0,0,0.0
imphal_west,11,874.0,56.3,0.35,0.5,24.9,84.7,4.4,2.1,3.0,4.0,30.0,0,0,0,0.0
aizawl,3,1099.0,80.4,0.1,0.8,32.2,86.5,11.8,6.3,15.7,18.1,100.0,0,0,0,0.0
cachar,7,-18.0,17.4,0.65,0.2,28.3,95.4,19.0,13.2,25.3,20.2,550.0,1,1,0,52.1
imphal_west,1,715.0,51.5,0.35,0.5,28.0,89.7,13.7,0.0,0.0,0.1,30.0,0,0,0,0.0
sonitpur,9,69.0,14.9,0.6,0.15,26.9,91.7,0.3,35.3,63.4,102.0,255.0,1,1,1,91.4
cachar,5,-41.0,20.9,0.65,0.2,32.2,75.0,8.3,4.9,4.0,6.5,308.0,1,0,0,18.0
cachar,3,19.0,21.6,0.65,0.2,24.8,72.1,21.8,8.0,14.5,27.6,110.0,0,0,0,3.7
west_khasi,12,1375.0,57.7,0.25,0.75,29.2,92.0,12.7,1.6,2.6,2.0,28.0,0,0,0,0.0
dima_hasao,6,854.0,68.5,0.3,0.8,20.5,91.4,3.4,8.0,12.7,23.7,550.0,1,0,0,46.1
imphal_west,5,840.0,45.4,0.35,0.5,21.3,95.4,2.9,10.2,10.9,19.5,210.0,1,0,0,28.8
sonitpur,5,11.0,15.7,0.6,0.15,20.6,75.2,6.6,4.4,8.6,14.5,238.0,0,1,0,12.5
dima_hasao,11,953.0,66.2,0.3,0.8,19.2,92.9,3.4,6.8,12.0,18.0,50.0,0,0,0,4.5
imphal_west,5,836.0,43.9,0.35,0.5,26.0,71.8,5.8,9.5,15.1,17.2,210.0,1,0,0,14.4
cachar,11,4.0,20.0,0.65,0.2,18.4,85.8,7.9,0.5,0.8,1.4,44.0,0,0,0,6.4
east_khasi,10,1526.0,56.4,0.2,0.7,18.9,89.5,9.5,6.6,13.5,24.1,132.0,1,0,0,19.8
imphal_west,2,819.0,54.2,0.35,0.5,21.6,83.3,12.8,6.9,7.7,11.4,45.0,0,0,0,3.5
imphal_west,11,739.0,59.9,0.35,0.5,24.6,90.8,5.2,0.3,0.6,0.7,30.0,0,0,0,9.9
cachar,10,52.0,19.5,0.65,0.2,21.2,71.1,15.1,9.6,13.8,18.3,132.0,0,1,1,45.4
aizawl,3,1146.0,63.9,0.1,0.8,24.2,92.2,7.7,4.7,3.8,7.6,100.0,0,0,0,1.5
cachar,11,-40.0,22.6,0.65,0.2,19.6,70.0,23.3,0.2,0.4,0.7,44.0,0,0,0,1.5
aizawl,12,1130.0,74.5,0.1,0.8,28.9,69.3,0.2,1.4,2.8,4.4,20.0,0,0,0,10.1
aizawl,6,1139.0,67.5,0.1,0.8,33.2,95.0,23.8,9.4,20.5,38.8,440.0,1,1,1,77.0
aizawl,1,1108.0,67.1,0.1,0.8,32.9,81.7,21.1,0.8,0.8,1.1,40.0,0,0,0,0.8
kamrup,2,24.0,10.3,0.7,0.1,24.8,67.8,8.0,4.3,8.9,17.1,54.0,0,0,0,3.3
kamrup,11,79.0,10.9,0.7,0.1,19.9,71.1,1.4,1.7,3.4,5.3,36.0,0,0,0,5.9
aizawl,5,1227.0,77.8,0.1,0.8,21.6,89.8,11.6,12.6,27.3,28.5,280.0,1,0,1,62.1
papum_pare,4,369.0,38.3,0.5,0.4,35.0,76.5,5.6,4.2,7.3,11.8,230.0,0,0,0,21.7
aizawl,7,1128.0,73.2,0.1,0.8,19.8,76.3,6.2,23.5,53.7,99.3,500.0,1,1,0,60.0
aizawl,11,1108.0,83.1,0.1,0.8,22.2,95.7,16.6,1.1,2.6,2.8,40.0,0,0,0,5.9
kamrup,8,-13.0,8.7,0.7,0.1,22.3,75.0,40.8,29.5,35.6,58.7,396.0,1,1,1,100.0
papum_pare,9,300.0,35.3,0.5,0.4,28.5,62.1,9.6,29.4,50.6,37.6,345.0,1,0,0,73.0
east_khasi,11,1558.0,58.7,0.2,0.7,23.5,91.2,0.1,0.8,1.4,2.7,44.0,0,0,0,4.5
east_khasi,8,1430.0,64.8,0.2,0.7,32.5,86.9,9.7,2.1,2.7,3.7,484.0,1,0,1,61.8
dima_hasao,11,911.0,71.7,0.3,0.8,18.8,82.4,8.0,0.6,0.9,1.1,50.0,0,0,0,3.2
dimapur,5,156.0,21.7,0.4,0.2,30.9,89.8,25.6,14.4,21.1,20.7,224.0,0,1,0,13.8
kohima,2,1436.0,77.6,0.15,0.85,30.1,94.9,11.0,1.2,1.8,2.2,57.0,0,0,0,3.1
west_tripura,1,-13.0,5.3,0.75,0.05,33.5,91.8,10.9,3.7,4.9,5.9,42.0,0,0,0,1.0
cachar,8,41.0,9.9,0.65,0.2,21.1,84.0,9.6,19.4,17.6,15.5,484.0,1,1,1,79.5
dimapur,8,231.0,26.2,0.4,0.2,19.7,85.9,2.9,18.1,15.5,31.0,352.0,1,1,1,64.2
kohima,4,1419.0,67.9,0.15,0.85,25.8,67.6,16.7,4.0,9.6,16.8,190.0,1,0,1,48.4
west_khasi,10,1329.0,54.7,0.25,0.75,25.4,64.3,1.5,2.7,4.8,6.2,168.0,1,0,0,18.9
cachar,6,94.0,19.8,0.65,0.2,33.9,62.5,2.1,11.3,22.1,35.9,484.0,1,1,1,63.8
west_tripura,6,60.0,10.0,0.75,0.05,25.7,64.9,16.2,1.8,3.6,3.9,462.0,0,0,0,27.4
west_tripura,6,52.0,12.6,0.75,0.05,24.2,61.7,8.9,19.8,47.4,53.1,462.0,1,1,1,83.9
dimapur,3,107.0,27.3,0.4,0.2,32.5,77.4,0.2,9.4,11.2,12.1,80.0,0,0,0,3.4
west_khasi,9,1347.0,59.2,0.25,0.75,33.7,93.2,4.2,17.4,16.2,28.2,420.0,1,0,0,46.4
imphal_west,2,849.0,50.2,0.35,0.5,29.7,73.3,7.2,0.4,0.9,0.9,45.0,0,0,0,2.6
west_khasi,4,1314.0,55.7,0.25,0.75,19.2,72.4,2.6,16.0,36.9,27.8,280.0,1,1,0,33.2
kohima,2,1367.0,67.9,0.15,0.85,31.4,64.0,18.1,0.8,1.9,3.2,57.0,0,0,0,0.2
east_khasi,8,1525.0,55.0,0.2,0.7,25.2,60.6,21.1,53.4,127.0,128.2,484.0,1,1,1,100.0
dima_hasao,3,941.0,63.4,0.3,0.8,24.3,66.6,2.9,0.2,0.2,0.2,125.0,0,0,0,8.2
sonitpur,1,23.0,8.8,0.6,0.15,29.5,78.7,14.8,0.5,0.9,0.9,34.0,0,0,0,16.8
east_khasi,7,1559.0,49.0,0.2,0.7,27.8,70.1,11.0,1.7,2.9,5.1,550.0,1,0,0,22.1
aizawl,7,1126.0,81.3,0.1,0.8,26.7,86.6,19.4,53.8,43.5,83.3,500.0,1,1,1,97.4
dima_hasao,3,971.0,75.9,0.3,0.8,30.7,80.2,9.4,2.5,6.2,6.9,125.0,0,0,0,3.3
west_khasi,10,1349.0,57.6,0.25,0.75,33.4,60.2,0.0,7.1,14.4,24.1,168.0,0,0,0,25.5
west_tripura,6,30.0,4.4,0.75,0.05,24.7,97.6,2.3,11.0,9.7,11.0,462.0,0,0,0,37.5
dima_hasao,3,993.0,70.2,0.3,0.8,25.5,90.7,7.0,4.2,8.3,7.0,125.0,0,0,0,6.0
kohima,9,1400.0,68.4,0.15,0.85,24.5,90.8,8.8,7.7,16.0,22.6,285.0,1,1,0,49.2
kohima,8,1525.0,70.8,0.15,0.85,20.6,81.5,14.5,9.3,17.6,33.4,418.0,1,0,0,48.5
east_khasi,8,1518.0,61.2,0.2,0.7,24.2,64.9,1.3,138.5,213.1,155.9,484.0,1,1,1,99.7
kamrup,2,62.0,11.4,0.7,0.1,27.7,96.7,20.8,0.3,0.2,0.3,54.0,0,0,0,2.8
dimapur,9,167.0,21.3,0.4,0.2,30.9,91.8,8.5,3.4,4.1,8.2,240.0,0,1,0,32.0
kohima,4,1439.0,75.9,0.15,0.85,34.7,78.8,5.0,11.1,16.3,30.1,190.0,0,1,0,28.5
dima_hasao,10,886.0,54.9,0.3,0.8,24.8,68.7,4.1,12.0,10.6,9.6,150.0,1,0,0,22.8
west_khasi,1,1393.0,59.4,0.25,0.75,27.0,93.8,4.8,0.8,1.1,1.5,56.0,0,0,0,0.0
kamrup,5,54.0,7.6,0.7,0.1,25.7,67.3,22.5,12.9,31.0,26.3,252.0,1,0,0,30.2
kohima,10,1546.0,62.7,0.15,0.85,27.5,81.5,3.5,2.5,5.8,11.3,114.0,1,1,1,47.1
papum_pare,11,348.0,33.0,0.5,0.4,25.2,91.7,6.5,2.1,3.9,4.7,46.0,0,0,0,4.0
kohima,5,1455.0,64.1,0.15,0.85,22.8,81.9,6.0,25.4,60.9,121.6,266.0,0,0,0,42.9
imphal_west,1,881.0,47.8,0.35,0.5,29.4,84.5,8.2,1.7,2.3,4.3,30.0,0,0,0,4.4
sonitpur,7,96.0,14.2,0.6,0.15,34.6,97.8,0.8,32.0,67.6,67.2,425.0,1,1,0,75.0
